"serial_num","id","latitude","longitude","Label"
"4547","THO",66.2183,"-15.3347","THORSHOFN"
"4548","THQ",34.583,"105.7500","Tianshui                                "
"4549","THR",35.6889,"51.3147","Tehran Mehrabad International Airport"
"4550","THS",17.2378,"99.8183","Sukhothai"
"4551","THU",76.5312,"-68.7032","Pituffik"
"4552","THX",65.7997,"87.9298","Turukhansk"
"4553","THZ",14.8667,"5.2667","TAHOUA"
"4554","TIA",41.4147,"19.7206","Tirana"
"4555","TID",35.3414,"1.4669","Tiaret                                  "
"4556","TIF",21.4833,"40.5444","Taif"
"4557","TIH",-15.1194,"-148.2350","Tikehau"
"4558","TII",32.6,"65.8640","Tarin Kot"
"4559","TIJ",32.5414,"-116.9717","Tijuana                                 "
"4560","TIK",35.4147,"-97.3867","TINKER AFB"
"4561","TIM",-4.5314,"136.8883","Tembagapura/Timika"
"4562","TIN",27.7004,"-8.1671","Tindouf"
"4563","TIP",32.6694,"13.1567","Tripoli                                 "
"4564","TIQ",14.9992,"145.6194","TINIAN INTL"
"4565","TIR",13.6331,"79.5418","Tirupati"
"4566","TIS",-10.5864,"142.2900","  Thursday Island"
"4567","TIU",-44.3033,"171.2250","Timaru"
"4568","TIV",42.4047,"18.7233","Tivat"
"4569","TIW",47.2679,"-122.5781","TACOMA NARROWS"
"4570","TIX",28.5148,"-80.7992","TITUSVILLE/SPACECOAST REGIONAL"
"4571","TIZ",-5.845,"142.9480","Tari"
"4572","TJA",-21.5511,"-64.7083","Tarija                                  "
"4573","TJH",35.5129,"134.7869","TAJIMA"
"4574","TJK",40.3125,"36.3739","TOKAT"
"4575","TJM",57.1683,"65.3167","Tyumen"
"4576","TJN",-15.857,"-142.2670","Takume"
"4577","TJQ",-2.745,"107.7531","Tanjung Pandan"
"4578","TJU",37.98,"69.8000","Kulob                                   "
"4579","TKA",62.3205,"-150.0937","TALKEETNA"
"4580","TKD",4.8917,"-1.7667","Takoradi"
"4581","TKE",57.7797,"-135.2184","Tenakee"
"4582","TKF",39.32,"-120.1396","TRUCKEE-TAHOE"
"4583","TKG",-5.2419,"105.1756","Bandar Lampung                          "
"4584","TKH",15.2783,"100.3000","NAKHON SAWAN/TAKHLI"
"4585","TKJ",63.2955,"-143.0061","Tok"
"4586","TKK",7.4619,"151.8430","Chuuk                                   "
"4587","TKN",27.8364,"128.8813","TOKUNOSHIMA"
"4588","TKP",-14.71,"-145.2478","Takapoto                                "
"4589","TKQ",-4.8851,"29.6702","Kigoma                                  "
"4590","TKR",26,"88.3833","THAKURGAON"
"4591","TKS",34.133,"134.6059","Tokushima                               "
"4592","TKT",16.8961,"99.2536","TAK/TAK"
"4593","TKU",60.5147,"22.2617","Turku"
"4594","TKV",-17.3553,"-138.4450","Tatakoto"
"4595","TKX",-14.4667,"-145.0333","Takaroa"
"4596","TLA",65.2404,"-166.3393","Teller"
"4597","TLC",19.3371,"-99.5660","Mexico City Toluca-A.Lopez Mateos"
"4598","TLE",-23.3894,"43.7256","Toliara"
"4599","TLH",30.3965,"-84.3503","Tallahassee"
"4600","TLJ",62.9012,"-155.9935","Tatalina"
"4601","TLL",59.4133,"24.8325","Tallinn"
"4602","TLM",35.0125,"-1.4486","Tlemcen"
"4603","TLN",43.0972,"6.1461","Toulon/Hyeres"
"4604","TLQ",30.9358,"46.0901","ALI BASE"
"4605","TLS",43.635,"1.3678","Toulouse"
"4606","TLT",61.0968,"-160.9695","Tuluksak"
"4607","TLV",32.0106,"34.8772","Tel Aviv-Yafo Ben Gurion International"
"4608","TLX",-35.3744,"-71.5981","TALCA/PANGUILEMO"
"4609","TLY",44.81,"136.2900","Plastun"
"4610","TMB",25.6478,"-80.4328","MIAMI/KENDALL TAMIAMI EXEC ARP"
"4611","TMC",-9.4097,"119.2445","Tambolaka"
"4612","TME",6.4511,"-71.7600","Tame"
"4613","TMI",27.315,"87.1933","Tumlingtar"
"4614","TMJ",37.2867,"67.3100","Termez"
"4615","TML",9.5667,"0.8667","Tamale"
"4616","TMM",-18.1158,"49.3933","Toamasina"
"4617","TMO",7.25,"-61.4333","TUMEREMO"
"4618","TMP",61.4153,"23.5878","Tampere"
"4619","TMR",22.8111,"5.4508","Tamanrasset"
"4620","TMS",0.3792,"6.7169","Sao Tome"
"4621","TMT",-1.4896,"-56.3968","Trombetas"
"4622","TMU",9.733,"-85.0000","Tambor"
"4623","TMW",-31.0833,"150.8467","Tamworth"
"4624","TMX",29.2411,"0.2836","TIMIMOUN"
"4625","TNA",36.855,"117.2167","Jinan"
"4626","TNC",65.5632,"-167.9217","Tin City"
"4627","TND",21.7883,"-79.9972","TRINIDAD/ALBERTO DELGADO"
"4628","TNE",30.605,"130.9917","NEW TANEGASHIMA"
"4629","TNF",48.7497,"2.1111","TOUSSUS/LE NOBLE"
"4630","TNG",35.7317,"-5.9211","Tangier"
"4631","TNJ",0.9186,"104.5272","Tanjung Pinang"
"4632","TNK",60.5755,"-165.2716","Tununak"
"4633","TNL",49.5253,"25.7006","TERNOPIL"
"4634","TNM",-62.1906,"-58.9864","ISLA REY JORGE/TENIENTE R.M.M."
"4635","TNN",22.9528,"120.2036","Tainan                                  "
"4636","TNO",10.3557,"-85.8529","Tamarindo"
"4637","TNR",-18.7965,"47.4761","Antananarivo"
"4638","TNW",-1.06,"-77.5810","Tena"
"4639","TNZ",48.7397,"98.2753","Tosontsengel"
"4640","TOA",33.8034,"-118.3396","TORRANCE/ZAMPERINI FIELD"
"4641","TOB",31.8613,"23.9070","Tobruk                                  "
"4642","TOD",2.8182,"104.1600","  Pulau Tioman"
"4643","TOE",33.9397,"8.1106","Tozeur                                  "
"4644","TOF",56.3833,"85.2117","Tomsk"
"4645","TOG",59.0536,"-160.3969","Togiak"
"4646","TOH",-13.328,"166.6380","Torres"
"4647","TOJ",40.4967,"-3.4459","MADRID/TORREJON"
"4648","TOL",41.5868,"-83.8078","Toledo Express Apt"
"4649","TOM",16.7305,"-3.0076","  Tombouctou"
"4650","TOP",39.0687,"-95.6225","TOPEKA - PHILIP BILLARD MUNI"
"4651","TOQ",-22.1389,"-70.0667","TOCOPILLA/BARRILES"
"4652","TOS",69.6814,"18.9178","Tromso                                  "
"4653","TOU",-20.79,"165.2594","Touho"
"4654","TOW",-24.6847,"-53.6961","TOLEDO"
"4655","TOY",36.6483,"137.1875","Toyama"
"4656","TPA",27.9755,"-82.5332","Tampa International Apt"
"4657","TPC",-0.1228,"-76.3378","TARAPOA"
"4658","TPE",25.0802,"121.2322","Taipei Taiwan Taoyuan International Apt "
"4659","TPH",38.0601,"-117.0872","TONOPAH"
"4660","TPI",-8.35,"146.9830","  Tapini"
"4661","TPJ",27.35,"84.6670","  Taplejung"
"4662","TPP",-6.5089,"-76.3733","Tarapoto"
"4663","TPQ",21.4195,"-104.8426","Tepic                                   "
"4664","TPS",37.9122,"12.4936","Trapani                                 "
"4665","TQA",73.3731,"-56.0603","Tasiussaq Heliport"
"4666","TQD",33.3342,"43.6028","AL TAQADDUM"
"4667","TQI",65.88,"-37.7600","Tiniteqilaaq Heliport"
"4668","TQL",64.9225,"77.7850","Tarko-Sale"
"4669","TQR",42.1167,"15.4833","San Domino Island"
"4670","TRA",24.6539,"124.6753","TARAMA"
"4671","TRC",25.5683,"-103.4100","Torreon"
"4672","TRD",63.4575,"10.9242","Trondheim Vaernes Airport"
"4673","TRE",56.4992,"-6.8692","Tiree"
"4674","TRF",59.1867,"10.2586","Oslo Sandefjord-Torp Arpt               "
"4675","TRG",-37.6739,"176.1958","Tauranga"
"4676","TRH",65.7667,"87.8833","TURUKHANSK"
"4677","TRI",36.4751,"-82.4073","Tri-Cities Regional"
"4678","TRK",3.3267,"117.5694","Tarakan                                 "
"4679","TRM",33.6267,"-116.1597","JACQUELINE COCHRAN REGIONAL"
"4680","TRN",45.2025,"7.6494","Turin Caselle Airport"
"4681","TRO",-31.8911,"152.5083","Taree"
"4682","TRQ",-8.1572,"-70.7800","TARAUACA"
"4683","TRR",8.5397,"81.1825","Trincomalee"
"4684","TRS",45.8275,"13.4722","Trieste"
"4685","TRU",-8.0848,"-79.1095","Trujillo"
"4686","TRV",8.4797,"76.9197","Thiruvananthapuram"
"4687","TRW",1.3783,"173.1500","Tarawa"
"4688","TRZ",10.7658,"78.7147","Tiruchchirappalli"
"4689","TSA",25.0694,"121.5517","Taipei Songshan"
"4690","TSE",51.0222,"71.4669","Astana                                  "
"4691","TSF",45.6509,"12.1979","Venice Treviso/Sant'Angelo Apt"
"4692","TSH",-6.4,"20.7833","Tshikapa"
"4693","TSJ",34.2848,"129.3305","Tsushima"
"4694","TSL",22.0383,"-98.8065","  Tamuin"
"4695","TSN",39.125,"117.3489","Tianjin"
"4696","TSO",49.9456,"-6.3314","  Tresco"
"4697","TSR",45.8098,"21.3379","Timisoara                               "
"4698","TSS",40.7426,"-73.9721","  New York"
"4699","TST",7.5086,"99.6158","Trang"
"4700","TSV",-19.2542,"146.7642","Townsville"
"4701","TTA",28.4461,"-11.1583","Tan Tan"
"4702","TTB",39.9197,"9.6842","TORTOLI/ARBATAX"
"4703","TTD",45.5494,"-122.4013","PORTLAND/TROUTDALE"
"4704","TTE",0.8308,"127.3800","Ternate"
"4705","TTG",-22.6283,"-63.8183","TARTAGAL/GRAL ENRIQUE MOSCONI"
"4706","TTH",17.666,"54.0246","THUMRAIT"
"4707","TTJ",35.5301,"134.1650","Tottori"
"4708","TTN",40.2767,"-74.8136","Philadelphia Trenton-Mercer Apt"
"4709","TTQ",10.567,"-83.5170","Tortuguero"
"4710","TTR",-3.0447,"119.8215","Tana Toraja "
"4711","TTT",22.7567,"121.0933","Taitung"
"4712","TTU",35.5944,"-5.3200","Tetouan"
"4713","TUA",0.8094,"-77.7081","Tulcan"
"4714","TUB",-23.3667,"-149.5267","Tubuai"
"4715","TUC",-26.8408,"-65.1047","Tucuman"
"4716","TUD",13.7328,"-13.6581","TAMBACOUNDA"
"4717","TUF",47.4319,"0.7231","Tours Val de Loire Airport"
"4718","TUG",17.64,"121.7292","Tuguegarao"
"4719","TUI",31.6927,"38.7313","Turaif"
"4720","TUK",25.9864,"63.0302","Turbat"
"4721","TUL",36.1984,"-95.8881","Tulsa International Apt"
"4722","TUN",36.8511,"10.2269","Tunis"
"4723","TUO",-38.7397,"176.0844","Taupo"
"4724","TUP",34.2681,"-88.7699","Tupelo"
"4725","TUR",-3.7767,"-49.7192","Tucurui"
"4726","TUS",32.1161,"-110.9410","Tucson International Apt"
"4727","TUU",28.3731,"36.6213","Tabuk"
"4728","TUW",8.917,"-77.7000","  Tubala"
"4729","TVA",-17.85,"44.9170","  Morafenobe"
"4730","TVC",44.74,"-85.5817","Traverse City"
"4731","TVF",48.065,"-96.1840","Thief River Falls"
"4732","TVL",38.8939,"-119.9953","SOUTH LAKE TAHOE"
"4733","TVS",39.7178,"118.0026","Tangshan"
"4734","TVU",-16.6906,"-179.8769","Taveuni Island"
"4735","TVY",14.1015,"98.2035","Dawei                                   "
"4736","TWA",59.0756,"-160.2730","Twin Hills"
"4737","TWB",-27.5433,"151.9167","Toowoomba"
"4738","TWF",42.4818,"-114.4877","Twin Falls"
"4739","TWT",5.067,"119.7670","  Tawitawi"
"4740","TWU",4.3133,"118.1219","Tawau"
"4741","TXG",24.265,"120.6208","TAICHUNG-CHING CHUAN KANG"
"4742","TXK",33.4537,"-93.9910","Texarkana"
"4743","TXL",52.5597,"13.2878","Berlin Tegel Apt                        "
"4744","TXN",29.7333,"118.2558","Huangshan"
"4745","TYF",60.1547,"12.9936","Torsby"
"4746","TYL",-4.5728,"-81.2522","TALARA/CAPITAN MONTES"
"4747","TYN",37.7483,"112.6300","Taiyuan"
"4748","TYR",32.3541,"-95.4024","Tyler"
"4749","TYS",35.8109,"-83.9940","Knoxville"
"4750","TZA",17.5,"-88.1830","Belize City Municipal Apt               "
"4751","TZL",44.4587,"18.7248","Tuzla"
"4752","TZN",24.1586,"-77.5892","  South Andros"
"4753","TZX",40.9958,"39.7853","Trabzon"
"4754","UAB",36.9989,"35.4331","ADANA/INCIRLIK"
"4755","UAH",-8.9361,"-139.5522","Ua Huka                                 "
"4756","UAI",-9.3039,"125.2868","SUAI"
"4757","UAK",61.1607,"-45.4257","Narsarsuaq                              "
"4758","UAM",13.4833,"144.7961","GUAM/ANDERSON AFB"
"4759","UAP",-9.3517,"-140.0778","Ua Pou"
"4760","UAQ",-31.5683,"-68.4183","San Juan"
"4761","UAS",0.533,"37.5330","Samburu"
"4762","UBA",-19.7642,"-47.9656","Uberaba"
"4763","UBB",-9.95,"142.1833","  Mabuiag Island"
"4764","UBJ",33.93,"131.2789","Ube"
"4765","UBP",15.2514,"104.8703","Ubon Ratchathani"
"4766","UCA",43.1451,"-75.3839","UTICA / ONEIDA COUNTY"
"4767","UCT",63.5667,"53.8033","Ukhta                                   "
"4768","UDE",51.6581,"5.7092","UDEN/VOLKEL"
"4769","UDG",34.4492,"-79.8904","DARLINGTON COUNTY JETPORT"
"4770","UDI",-18.8831,"-48.2247","Uberlandia"
"4771","UDJ",48.635,"22.2650","Uzhhorod"
"4772","UDN",45.9347,"12.9422","UDINE RIVOLTO MIL"
"4773","UDR",24.6176,"73.8944","Udaipur"
"4774","UEL",-17.85,"36.8667","Quelimane"
"4775","UEO",26.3637,"126.7137","Kume Jima                               "
"4776","UET",30.2521,"66.9387","Quetta                                  "
"4777","UFA",54.5567,"55.8750","Ufa"
"4778","UGB",57.4254,"-157.7399","Pilot Point Ugashik Bay Apt"
"4779","UGC",41.5833,"60.6450","Urgench"
"4780","UGI",57.8833,"-153.5000","Uganik"
"4781","UHE",49.0294,"17.4397","KUNOVICE"
"4782","UHK",49.2367,"140.1883","SOVIETSKAYA GAVAN/KAMIENNY R."
"4783","UIB",5.6908,"-76.6411","Quibdo"
"4784","UIH",13.9492,"109.0461","Quinhon"
"4785","UII",16.1131,"-86.8803","Utila"
"4786","UIK",58.1333,"102.5533","UST-ILIMSK"
"4787","UIL",47.9365,"-124.5626","QUILLAYUTE"
"4788","UIN",39.9426,"-91.1945","Quincy                                  "
"4789","UIO",-0.1411,"-78.4883","Quito                                   "
"4790","UIP",47.975,"-4.1678","Quimper"
"4791","UIR",-31.4983,"150.5183","QUIRINDI"
"4792","UIT",5.8333,"169.6167","XXX"
"4793","UJE",9.0833,"165.6667","XXX"
"4794","UKA",-4.2963,"39.5711","Ukunda"
"4795","UKB",34.6328,"135.2239","Osaka Kobe Airport                      "
"4796","UKI",39.126,"-123.2009","UKIAH MUNI"
"4797","UKK",50.0361,"82.4942","Ust-Kamenogorsk"
"4798","UKS",44.6917,"33.5767","Sevastopol"
"4799","UKX",56.8578,"105.7289","Ust-Kut"
"4800","ULA",-49.3094,"-67.8011","SAN JULIAN/CPT D.J.D.VAZQUEZ"
"4801","ULB",-16.333,"168.2830","Ulei"
"4802","ULD",-28.3195,"31.4171","Ulundi"
"4803","ULG",48.9761,"89.9347","Olgii                                   "
"4804","ULH",26.7554,"37.9138","Al Ula                                  "
"4805","ULK",54.2683,"48.2267","Lensk                                   "
"4806","ULN",47.8426,"106.7671","Ulaanbaatar"
"4807","ULO",49.9697,"92.0803","Ulaangom"
"4808","ULP",-26.6069,"144.2561","Quilpie                                 "
"4809","ULS",37.604,"-101.3736","ULYSSES"
"4810","ULU",2.8,"32.2667","GULU"
"4811","ULV",54.401,"48.8027","Ulyanovsk"
"4812","ULY",54.4017,"48.8050","ULYANOVSK VOSTOCHNY"
"4813","ULZ",47.7147,"96.8472","Uliastai"
"4814","UMD",70.6797,"-52.1172","Uummannaq"
"4815","UME",63.7931,"20.2800","Umea"
"4816","UMK",55.6017,"36.6383","KUBINKA"
"4817","UMR",-31.14,"136.8167","WOOMERA"
"4818","UMU",-23.7992,"-53.3139","UMUARAMA"
"4819","UMY",50.8583,"34.7625","  Sumy"
"4820","UNA",-15.3552,"-38.9990","  Una"
"4821","UND",36.6625,"68.9111","Kunduz"
"4822","UNG",-6.117,"141.2830","Kiunga                                  "
"4823","UNI",12.5986,"-61.4147","UNION ISLAND"
"4824","UNK",63.8884,"-160.7990","Unalakleet"
"4825","UNN",9.7772,"98.5853","Ranong"
"4826","UPB",23.0333,"-82.5792","Havana"
"4827","UPG",-5.0608,"119.5544","Makassar"
"4828","UPK",72.1567,"-55.5333","Upernavik Kujalleq Heliport"
"4829","UPN",19.3965,"-102.0389","Uruapan"
"4830","URA",51.1508,"51.5431","Uralsk"
"4831","URB",-20.7758,"-51.5619","CASTILHO/URUBUPUNGA"
"4832","URC",43.905,"87.4767","Urumqi                                  "
"4833","URE",58.23,"22.5094","Kuressaare"
"4834","URG",-29.7833,"-57.0369","Uruguaiana"
"4835","URJ",60.1167,"64.8333","Uray"
"4836","URO",49.3908,"1.1839","ROUEN/VALLEE DE SEINE"
"4837","URS",51.7517,"36.2967","Kursk                                   "
"4838","URT",9.1361,"99.1392","Surat Thani"
"4839","URY",31.4121,"37.2795","Gurayat                                 "
"4840","USH",-54.8433,"-68.2956","Ushuaia"
"4841","USK",66,"57.3667","Usinsk"
"4842","USM",9.5492,"100.0625","Ko Samui"
"4843","USN",35.5933,"129.3522","Ulsan"
"4844","USQ",38.6811,"29.4714","USAK"
"4845","UST",29.9593,"-81.3397","St Augustine"
"4846","USU",12.1206,"120.0961","Busuanga"
"4847","UTC",52.1281,"5.2811","UTRECHT/SOESTERBERG"
"4848","UTH",17.3864,"102.7883","Udon Thani"
"4849","UTI",60.8964,"26.9381","UTTI"
"4850","UTK",11.2333,"169.8667","XXX"
"4851","UTM",34.6851,"-90.3478","  Tunica"
"4852","UTN",-28.401,"21.2597","Upington"
"4853","UTP",12.6795,"101.0048","U-Tapao"
"4854","UTR",17.6717,"100.2381","UTTARADIT"
"4855","UTS",65.4411,"52.1500","Ust-Tsilma"
"4856","UTT",-31.5458,"28.6736","Umtata"
"4857","UTW",-31.9167,"26.8833","QUEENSTOWN"
"4858","UTZ",65.4333,"52.2000","UST-TSILMA"
"4859","UUA",54.617,"52.8170","Bugulma"
"4860","UUD",51.8083,"107.4417","Ulan-Ude"
"4861","UUS",46.8883,"142.7167","Yuzhno-Sakhalinsk"
"4862","UUW",51.85,"107.7367","ULAN-UDE EAST"
"4863","UVE",-20.6406,"166.5728","Ouvea"
"4864","UVF",13.7333,"-60.9528","Hewanorra Intl                          "
"4865","UVL",25.4736,"30.5908","EL KHARGA"
"4866","UXX",37.6643,"61.8270","MARY NORTH"
"4867","UYL",12.0535,"24.9561","Nyala"
"4868","UYN",38.2692,"109.7311","Yulin"
"4869","UYU",-20.35,"-66.4800","Uyuni"
"4870","UZU",-29.7833,"-58.0167","CURUZU CUATIA"
"4871","VAA",63.0453,"21.7642","Vaasa"
"4872","VAF",44.9156,"4.9686","VALENCE/CHABEUIL"
"4873","VAG",-21.5883,"-45.4728","VARGINHA/MAJOR BRIG TROMPOWSKY"
"4874","VAI",-2.6921,"141.3023","Vanimo"
"4875","VAK",61.5408,"-165.6009","Chevak"
"4876","VAN",38.4686,"43.3308","Van"
"4877","VAO",-7.585,"158.7300","Suavanao"
"4878","VAR",43.2319,"27.8253","Varna"
"4879","VAS",39.8153,"36.9028","Sivas"
"4880","VAV",-18.5856,"-173.9697","VAVA U"
"4881","VAW",70.3554,"31.0449","Vardo"
"4882","VBG",34.7291,"-120.5768","LOMPOC/VANDENBERG AFB"
"4883","VBM",57.5127,"-157.0512","Blue Mountain"
"4884","VBS",45.4289,"10.3306","BRESCIA/MONTICHIARI"
"4885","VBV",-17.269,"-178.9760","Vanuabalavu Island"
"4886","VBY",57.6628,"18.3461","Visby"
"4887","VCA",10.0851,"105.7119","Cantho"
"4888","VCE",45.5053,"12.3511","Venice Marco Polo Apt"
"4889","VCL",15.4058,"108.7000","Tamky"
"4890","VCP",-23.0069,"-47.1344","Sao Paulo Viracopos Apt"
"4891","VCR",10.1333,"-70.0833","CARORA"
"4892","VCS",8.6667,"106.6333","Con Dao"
"4893","VCT",28.8517,"-96.9183","Victoria"
"4894","VCV",34.5975,"-117.3830","VICTORVILLE"
"4895","VDA",29.9361,"34.9411","Ovda                                    "
"4896","VDB",61.0156,"9.2881","Fagernes"
"4897","VDC",-14.8631,"-40.8625","Vitoria da Conquista"
"4898","VDE",27.8148,"-17.8871","Valverde"
"4899","VDF",28.014,"-82.3453","TAMPA/VANDENBERG"
"4900","VDH",17.515,"106.5906","Dong Hoi                                "
"4901","VDM",-40.8689,"-62.9978","Viedma"
"4902","VDP",9.2167,"-66.0167","VALLE DE LA PASCUA"
"4903","VDS",70.0653,"29.8447","Vadso"
"4904","VDY",22.5333,"72.9000","Vidyanagar"
"4905","VDZ",61.1339,"-146.2483","Valdez"
"4906","VEE",67.0087,"-146.3664","Venetie"
"4907","VEL",40.4409,"-109.5099","Vernal"
"4908","VER",19.1458,"-96.1874","Veracruz"
"4909","VEY",63.425,"-20.2792","VESTMANNAEYJAR"
"4910","VFA",-18.0942,"25.8400","Victoria Falls"
"4911","VGA",16.5275,"80.7967","Vijayawada"
"4912","VGD",59.2817,"39.9467","VOLOGDA"
"4913","VGO",42.2291,"-8.6275","Vigo"
"4914","VGT",36.2106,"-115.1944","NORTH LAS VEGAS"
"4915","VGZ",2.1667,"-75.6667","Mocoa"
"4916","VHC",-9.689,"20.4308","Saurimo"
"4917","VHM",64.5981,"16.8397","Vilhelmina"
"4918","VHY",46.1717,"3.4042","VICHY/CHARMEIL"
"4919","VIC",45.5717,"11.5269","VICENZA"
"4920","VIE",48.1103,"16.5697","Vienna International"
"4921","VIG",8.6419,"-71.6853","El Vigia                                "
"4922","VII",18.7304,"105.6758","Vinh City"
"4923","VIJ",18.4481,"-64.4286","Virgin Gorda"
"4924","VIK",69.66,"-146.8800","Kavik"
"4925","VIL",23.7217,"-15.9333","Dakhla"
"4926","VIN",49.242,"28.6142","Vinnytsia"
"4927","VIS",36.3187,"-119.3929","Visalia"
"4928","VIT",42.8828,"-2.7245","VITORIA/FORONDA"
"4929","VIX",-20.2581,"-40.2864","Vitoria"
"4930","VKG",9.9497,"105.1337","Rachgia"
"4931","VKO",55.6,"37.2733","Moscow Vnukovo International Apt"
"4932","VKT",67.4883,"63.9917","Vorkuta"
"4933","VLC",39.4893,"-0.4816","Valencia"
"4934","VLD",30.7825,"-83.2767","Valdosta Regional Apt"
"4935","VLG",-37.2347,"-57.0233","Villa Gesell"
"4936","VLI",-17.6993,"168.3198","Port Vila"
"4937","VLL",41.706,"-4.8519","Valladolid"
"4938","VLM",-21.2536,"-63.4058","VILLAMONTES/TCNL. RAFAEL PABON"
"4939","VLN",10.15,"-67.9230","Valencia"
"4940","VLQ",4.0964,"-76.2236","TULUA - FARFAN"
"4941","VLR",-28.6,"-70.7667","VALLENAR"
"4942","VLS",-16.7961,"168.1769","Valesdir"
"4943","VLV",9.35,"-70.6167","Valera"
"4944","VLY",53.2481,"-4.5353","Anglesey"
"4945","VME",-33.7251,"-65.3781","Villa Mercedes"
"4946","VMU",-7.483,"144.8000","  Baimuru"
"4947","VNE",47.7192,"-2.7233","VANNES/MEUCON"
"4948","VNO",54.6371,"25.2878","Vilnius"
"4949","VNS",25.4514,"82.8586","Varanasi"
"4950","VNT",57.3578,"21.5442","Ventspils"
"4951","VNX",-22.0167,"35.3167","Vilankulos"
"4952","VNY",34.2098,"-118.4900","VAN NUYS AIRPORT"
"4953","VOG",48.7817,"44.3467","Volgograd"
"4954","VOK",43.939,"-90.2534","CAMP DOUGLAS/VOLK FLD"
"4955","VOL",39.2194,"22.7944","Volos"
"4956","VOT",-20.4233,"-49.9881","VOTUPORANGA"
"4957","VOZ",51.815,"39.2300","Voronezh"
"4958","VPE",-17.0435,"15.6838","Ondjiva"
"4959","VPG",-3.8599,"39.7870","Vipingo"
"4960","VPN",65.7206,"-14.8506","  Vopnafj�r�ur"
"4961","VPS",30.4833,"-86.5253","Valparaiso Fort Walton Beach Apt"
"4962","VPY",-19.1485,"33.4295","Chimoio                                 "
"4963","VQQ",30.2187,"-81.8767","JACKSONVILLE CECIL FLD"
"4964","VQS",18.1348,"-65.4936","Vieques"
"4965","VRA",23.0344,"-81.4353","Juan G Gomez Intl                       "
"4966","VRB",27.6556,"-80.4179","VERO BEACH MUNI"
"4967","VRC",13.5772,"124.2164","Virac"
"4968","VRK",62.1711,"27.8686","VARKAUS"
"4969","VRN",45.3964,"10.8881","Verona Villafranca Airport"
"4970","VRU",-26.9667,"24.7333","VRYBURG"
"4971","VRY",67.6894,"12.6819","  V�r�y"
"4972","VSA",17.997,"-92.8148","Villahermosa                            "
"4973","VSE",40.7255,"-7.8890","VISEU"
"4974","VSG",48.4181,"39.3761","LUHANSK"
"4975","VST",59.5894,"16.6336","Stockholm Vasteras Apt"
"4976","VTB",55.1264,"30.3517","VITEBSK"
"4977","VTE",17.9883,"102.5633","Vientiane                               "
"4978","VTG",10.3741,"107.0915","VUNGTAU"
"4979","VTN",42.8578,"-100.5475","VALENTINE / MILLER FIELD"
"4980","VTU",20.9878,"-76.9358","LAS TUNAS"
"4981","VTZ",17.7211,"83.2247","Vishakhapatnam"
"4982","VUJ",35.4167,"-80.1508","ALBEMARLE / STANLEY COUNTY"
"4983","VUP",10.435,"-73.2494","Valledupar"
"4984","VUS",60.767,"46.3170","Veliky Ustyug"
"4985","VVC",4.1681,"-73.6133","Villavicencio"
"4986","VVI",-17.6447,"-63.1353","Santa Cruz Viru Viru International Apt  "
"4987","VVO",43.3983,"132.1467","Vladivostok"
"4988","VVZ",26.7236,"8.6178","ILLIZI/TAKHAMALT"
"4989","VXC",-13.2833,"35.2500","Lichinga                                "
"4990","VXE",16.8339,"-25.0567","Sao Vicente Island"
"4991","VXO",56.9303,"14.7289","Vaxjo"
"4992","VYS",41.3519,"-89.1531","PERU"
"4993","WAA",65.6226,"-168.0949","Wales"
"4994","WAE",20.5042,"45.1989","Wadi al Dawaser"
"4995","WAG",-39.9622,"175.0253","Wanganui"
"4996","WAI",-14.8987,"47.9939","  Antsohihy"
"4997","WAL",37.9402,"-75.4664","WALLOPS FLIGHT FACILITY NASA"
"4998","WAM",-17.8,"48.4330","  Ambatondrazaka"
"4999","WAQ",-18.7,"44.6170","  Antsalova"
"5000","WAT",52.1872,"-7.0870","Waterford"
"5001","WAW",52.1658,"20.9671","Warsaw"
"5002","WAX",32.98,"12.0150","ZWARA"
"5003","WBB",63.516,"-162.2780","Stebbins                                "
"5004","WBG",54.4567,"9.5164","SCHLESWIG"
"5005","WBM",-5.6433,"143.8954","Wapenamanda"
"5006","WBQ",66.3622,"-147.4065","Beaver                                  "
"5007","WCA",-42.485,"-73.7722","CASTRO/GAMBOA"
"5008","WCH",-42.9222,"-72.6950","CHAITEN"
"5009","WDB",-25.65,"28.2167","PRETORIA/WONDERBOOM"
"5010","WDH",-22.48,"17.4708","Windhoek Hosea Kutako International"
"5011","WDR",33.9828,"-83.6673","WINDER-BARROW AIRPORT"
"5012","WEF",36.6467,"119.1186","Weifang"
"5013","WEH",37.1883,"122.2300","WEIHAI/DASHUIPO"
"5014","WEI",-12.68,"141.9242","Weipa"
"5015","WFD",53.3381,"-2.1489","MANCHESTER WOODFORD"
"5016","WFI",-21.4416,"47.1117","  Fianarantsoa"
"5017","WFK",47.2856,"-68.3128","FRENCHVILLE NORT.AROOSTOOK REG"
"5018","WGA",-35.165,"147.4667","Wagga Wagga"
"5019","WGC",17.9144,"79.6022","WARANGAL"
"5020","WGE",-30.0331,"148.1181","WALGETT"
"5021","WGP",-9.6681,"120.2989","Waingapu"
"5022","WGT",-36.4175,"146.3056","WANGARATA"
"5023","WHF",21.8028,"31.5220","WADI HALFA"
"5024","WHK",-37.9206,"176.9142","Whakatane"
"5025","WIC",58.4589,"-3.0931","Wick"
